47	114	0
937	1439	1
316	1407	1
415	715	1
487	1665	0
817	13	1
119	943	0
856	1532	0
529	73	1
271	35	0
482	616	1
67	1477	1
800	506	1
82	1564	0
148	187	1
784	1696	0
646	40	0
236	874	1
319	1446	1
415	114	1
11	183	0
604	1532	0
730	1621	0
391	1419	1
408	207	0
671	1663	0
180	1325	1
873	765	1
358	25	1
533	1168	0
410	1427	0
149	796	0
408	1427	1
787	1354	1
841	880	0
91	1784	0
85	1724	0
436	1688	1
776	1217	0
608	37	0
778	1046	0
834	757	1
812	1764	0
341	127	0
168	1635	1
28	1603	1
135	1300	0
83	1058	1
838	500	0
961	1339	0
915	1723	0
732	1637	1
843	1729	1
558	1407	0
949	1379	0
868	1148	1
864	73	1
388	1644	1
282	1532	0
70	1313	0
982	127	0
127	1046	0
352	1714	1
471	715	0
915	1591	1
687	1729	0
22	1326	1
393	1459	1
149	992	0
210	1185	1
492	694	0
196	1	0
578	1737	1
11	1691	0
451	1718	0
650	1379	1
506	1313	0
204	733	0
239	1682	0
42	69	1
317	1412	0
77	461	0
562	1046	0
171	1326	1
379	1013	0
994	766	1
900	1584	1
760	1651	1
158	109	0
528	1480	0
775	271	0
593	1455	0
403	1413	1
962	1450	0
436	1454	0
897	1301	0
348	37	0
85	1295	1
167	595	0
378	1513	0
698	1731	1
502	1665	0
410	1483	1
44	1553	1
550	1129	0
663	293	1
948	68	1
570	1185	1
371	1615	1
736	1784	0
157	826	1
664	1523	1
869	1407	0
331	733	0
810	37	0
766	1540	1
283	223	1
587	1772	0
312	1493	1
239	1513	0
793	1616	0
68	1058	0
614	1507	1
688	1314	0
327	249	0
353	308	0
193	1294	0
871	1217	1
1	1731	0
235	1270	0
824	593	1
970	769	1
664	1634	0
172	73	1
339	1400	0
456	1291	0
745	1455	0
587	223	1
474	1452	0
993	332	0
67	1587	0
903	1643	0
196	1165	1
475	1752	1
397	1444	1
30	1688	0
30	1411	0
791	1630	0
586	1507	0
770	1175	1
231	1390	0
230	1765	1
921	1528	0
696	1585	0
580	1672	0
197	1421	1
647	1058	1
983	25	0
606	1615	0
524	1564	1
86	1165	0
326	1411	0
442	1766	1
17	1453	1
873	965	1
995	1644	0
471	116	1
604	1407	0
761	1649	1
347	1515	1
521	309	0
160	1476	0
100	461	0
222	1590	0
393	140	0
499	1455	1
585	992	1
869	1314	0
380	1522	0
920	116	1
896	332	0
460	1407	0
104	259	0
908	1620	0
81	1261	1
781	1607	0
113	1727	1
475	1390	1
850	504	0
906	1578	0
659	40	0
949	1503	0
755	1185	0
791	1477	0
351	1623	0
713	1430	0
618	1752	1
770	1441	1
603	1539	0
609	1617	0
177	249	0
721	1664	1
392	1580	0
685	930	1
11	591	1
626	1365	1
61	1532	0
260	1727	0
864	127	0
103	1623	0
66	1132	1
291	1326	0
753	807	0
884	483	0
908	1521	0
117	1600	0
158	249	1
956	1129	0
531	1129	0
419	901	0
440	1446	0
904	934	0
710	1588	0
105	1544	0
873	1054	0
16	1431	1
678	32	0
3	1569	0
175	1759	0
433	1595	1
31	1314	0
806	876	1
618	984	0
100	1313	0
71	1777	1
462	1635	0
852	1336	1
131	50	1
479	1247	0
780	237	1
411	1294	1
872	1243	1
77	1264	1
858	735	1
509	68	1
34	1450	0
893	259	1
525	1763	0
301	35	1
480	1513	1
63	223	0
986	1567	1
248	1226	1
234	1165	1
641	1301	1
287	603	1
232	1712	1
294	1616	0
218	1637	1
142	1763	0
257	1493	0
556	1336	0
845	679	0
737	1400	0
184	1185	0
259	1431	1
717	1403	0
982	1772	0
335	308	1
425	114	0
994	406	0
954	992	1
835	1446	1
340	1549	0
502	1431	0
638	1315	1
98	1649	0
955	37	0
138	130	1
4	1403	0
462	1646	0
833	503	1
226	1362	0
580	1594	0
252	1462	0
877	1644	0
272	1321	0
620	1569	0
726	372	1
666	13	1
850	143	1
337	1643	0
158	198	0
749	236	1
740	1264	0
664	1578	0
93	361	1
242	860	0
979	1576	1
691	1389	0
598	1733	0
351	1595	1
161	60	1
708	1588	0
700	1636	0
133	124	0
88	1217	1
133	496	0
98	1729	1
522	770	0
212	984	0
25	1573	0
593	1339	0
330	1764	0
54	1646	1
761	1452	0
139	13	1
566	223	0
106	1264	0
238	60	0
372	535	0
365	1412	0
733	1438	1
401	1453	0
672	1185	1
267	1226	1
436	1643	0
802	1569	0
444	1644	1
978	1124	0
955	116	0
658	1532	0
398	532	1
64	1321	0
801	1226	0
994	935	1
145	1765	0
999	1407	0
515	1431	0
703	178	0
899	1623	0
458	164	0
169	1382	1
903	1455	1
79	198	1
438	1727	1
770	1446	0
892	864	0
701	1637	1
386	1571	0
774	1396	1
443	1058	0
493	1718	0
535	1560	0
918	1571	0
625	144	0
527	1058	1
699	1561	0
187	1058	0
685	664	0
773	1759	0
601	1247	0
235	87	1
798	1454	0
757	1314	0
702	1165	0
216	259	0
813	1562	0
158	1291	1
416	223	0
910	1441	0
866	1479	0
783	1796	0
905	414	0
68	259	0
975	1513	1
68	60	1
110	1759	0
474	1454	0
26	1129	0
578	1321	1
680	1302	1
941	457	0
133	1285	0
153	1313	1
868	1348	1
400	1457	0
70	1446	0
925	1291	1
168	1635	1
745	1301	1
778	223	1
773	13	0
982	60	1
0	1300	0
677	1210	1
413	1616	0
926	1291	0
461	1338	0
586	1675	0
430	1432	1
871	60	1
928	471	1
590	1611	1
507	1475	0
843	1532	0
749	875	1
475	1313	0
634	1559	0
985	796	0
436	1455	0
916	9	1
57	1468	1
328	1665	0
133	618	0
371	1727	1
196	715	0
727	992	0
898	1295	0
358	25	0
548	1411	1
337	1635	0
271	9	0
950	1782	1
583	1569	1
151	1667	0
441	1410	1
461	1663	0
582	506	1
923	489	0
437	309	0
840	1442	1
315	1790	1
16	1444	0
498	1399	0
952	1165	0
21	1611	0
941	1323	0
409	198	0
131	1235	1
727	461	0
2	1226	0
586	1545	0
221	1244	0
286	1350	0
579	1429	1
109	1792	0
325	1542	1
412	154	0
214	1396	1
663	78	1
418	250	0
283	1046	1
518	1399	0
559	1628	1
853	1133	0
683	1790	0
112	1430	0
205	1763	0
638	1419	1
151	1628	1
108	1576	0
324	164	0
524	1731	0
129	1731	1
827	1651	0
295	55	1
122	625	0
768	1454	0
287	493	0
864	1058	1
886	1476	0
954	1475	1
5	1302	1
580	1566	0
318	1291	1
428	9	0
818	1399	0
80	94	0
465	1643	1
434	1236	1
777	1175	0
77	992	1
562	73	0
990	101	0
568	1569	1
811	1790	0
22	1326	1
36	1561	0
727	1389	1
491	733	1
805	9	0
804	1632	1
457	1185	0
765	1349	1
610	13	0
146	1600	0
835	733	0
773	1772	1
723	1442	0
188	1711	0
77	992	0
230	1455	0
984	1584	1
259	1569	1
225	1419	1
181	1444	0
774	1471	1
694	1475	1
464	1226	1
575	28	0
724	1600	1
847	1729	0
933	537	1
90	929	0
960	1565	0
119	32	0
563	1246	0
888	40	1
824	221	1
579	1571	1
413	1385	0
337	1430	1
282	1453	1
861	1124	1
774	1536	1
133	847	0
28	1559	0
126	60	0
725	1555	0
717	1729	0
715	1566	0
813	1339	0
317	1411	1
343	1058	1
735	595	0
536	1737	0
982	1185	0
271	40	1
193	1555	0
201	259	1
50	807	0
970	549	0
244	1385	1
100	1737	0
307	593	0
960	1616	1
462	1645	0
677	245	1
10	1557	1
930	1207	0
823	807	1
123	1449	0
645	1457	0
438	1615	0
754	68	1
472	1446	1
381	1419	1
595	1553	1
424	1689	0
374	130	1
248	1217	1
610	1046	1
524	1536	0
435	1569	0
252	1582	0
542	772	1
579	1524	0
6	1488	1
461	1595	1
793	1549	0
787	1482	0
891	1591	0
439	1411	0
249	223	0
525	249	1
213	1759	0
466	1311	0
812	77	0
865	13	0
582	1441	0
614	1555	1
671	1574	0
394	1351	1
104	37	1
855	1646	0
58	60	0
305	1321	0
846	1790	0
998	1649	0
87	506	0
721	154	1
974	9	0
578	1790	0
760	1587	1
493	1667	0
575	175	0
685	1381	0
673	1185	1
444	1444	1
514	1759	0
728	807	1
339	1605	0
332	1476	0
928	831	1
126	40	0
651	796	1
61	1430	0
66	566	1
560	1379	0
353	185	0
784	563	0
910	1784	0
96	1766	1
17	1632	1
48	1716	1
637	1726	0
36	1412	1
257	1291	1
507	1419	1
149	1752	0
855	1450	0
649	1562	0
296	1124	1
367	1765	1
204	527	0
499	1561	0
619	223	0
667	1755	0
573	1766	0
219	796	0
830	1449	1
238	1247	0
45	1431	1
303	1165	0
514	1226	0
262	1729	1
29	1716	0
152	114	0
946	1492	0
860	1165	0
911	1772	0
311	796	1
186	1430	0
266	1756	0
179	939	0
748	1185	0
350	812	0
978	1223	1
883	37	0
438	249	0
195	1615	1
584	652	0
21	1396	0
912	506	0
71	1407	1
413	1462	1
529	116	0
728	1752	0
203	1	0
866	1513	0
409	992	0
500	992	1
201	127	0
419	432	1
159	1532	1
886	1539	0
378	1455	0
701	1442	0
965	1542	1
711	1386	0
380	1319	0
530	1247	0
659	715	1
411	1362	1
466	862	1
581	223	0
728	984	0
171	489	0
334	1541	0
753	1451	0
951	83	1
55	1777	0
540	736	1
487	1636	0
584	1313	1
611	489	1
572	1645	0
426	1353	0
835	527	1
491	249	1
10	1711	0
190	1325	0
623	489	1
24	715	0
50	992	0
643	1719	0
132	1769	0
161	35	0
177	1399	0
372	1062	1
600	73	0
502	1632	0
944	1759	0
116	1429	0
316	1403	0
797	1451	0
403	1594	1
775	968	0
935	1471	1
148	887	0
968	1519	1
762	1016	1
931	1411	0
981	583	1
277	1727	0
266	1017	1
697	1731	0
276	1574	1
433	1387	0
727	1390	0
753	1223	1
536	1291	1
303	60	1
668	1122	1
129	1721	1
772	1450	1
16	1636	0
74	109	0
51	1372	0
518	527	0
253	865	1
369	434	0
874	1313	1
666	127	0
793	1719	0
329	1291	0
202	470	1
605	1528	0
228	702	0
930	95	0
234	73	0
464	259	1
968	1612	1
376	1569	0
488	1766	0
998	1562	0
460	1412	1
711	322	0
228	1717	0
237	1292	0
920	1058	1
256	798	1
318	1223	0
478	733	1
833	175	1
37	60	0
646	259	1
33	489	0
189	1731	0
724	1715	1
260	1727	1
594	796	1
528	1723	0
714	1644	0
241	1682	0
90	1787	0
245	1202	0
618	1737	0
484	1676	0
394	556	0
896	1582	0
423	35	0
458	1313	1
758	1780	1
501	109	0
290	1714	0
380	1719	0
413	1623	1
693	1431	1
268	1729	0
507	1399	0
880	1300	0
904	731	0
595	1673	1
378	1729	1
451	1699	0
156	1541	0
429	1538	0
857	1129	0
31	1777	0
504	1697	0
171	796	0
582	1790	1
72	223	1
855	1450	1
239	1697	1
665	720	1
907	325	1
20	1439	0
522	232	0
149	1752	1
619	1165	1
342	1	1
808	1321	1
39	1301	0
766	154	1
77	1223	0
523	1569	1
207	1485	0
48	1593	0
413	1466	1
776	73	0
517	1217	0
657	1301	1
631	13	0
418	411	0
667	1456	1
826	1127	0
85	332	1
343	1247	0
331	984	0
325	1605	1
833	552	0
528	1587	0
622	60	1
602	1175	0
208	1399	0
655	25	1
81	14	0
10	1580	0
765	150	1
735	1229	0
121	1520	0
293	1218	0
668	1619	1
492	536	1
957	1446	1
829	260	1
251	1314	1
602	1421	1
371	796	1
670	1752	0
712	1574	1
387	1129	1
709	1479	1
508	1615	0
701	1646	0
830	1667	0
704	1731	1
987	1590	0
261	821	1
94	116	1
219	249	0
420	259	1
868	214	1
357	1784	1
809	489	0
529	116	1
421	9	0
832	1691	0
42	99	0
67	1526	0
296	1300	0
446	309	0
918	1582	0
419	757	0
995	1649	0
45	1643	0
212	796	0
807	1734	0
516	1649	0
7	1734	0
263	309	1
675	109	1
834	881	0
55	1643	0
840	1644	1
815	1441	1
118	1301	0
78	1720	1
885	506	1
505	1772	0
354	733	0
766	1580	1
398	1010	1
885	652	1
743	1446	0
213	37	1
559	1593	0
242	325	1
145	1354	0
484	1544	0
255	1157	0
3	1314	0
512	1412	0
144	164	0
114	1450	1
986	1548	1
714	1453	0
153	652	0
926	1399	1
190	1302	0
543	1477	0
965	1524	1
318	1763	0
711	350	0
921	1644	0
422	1486	0
790	80	1
357	796	1
627	1389	0
935	1387	0
130	248	0
802	1431	1
408	1075	0
504	1411	0
158	1615	0
37	73	1
268	1302	1
522	1499	1
168	1637	1
748	68	0
613	1576	0
114	1649	1
116	1362	1
898	1363	1
276	1602	1
469	1479	0
140	35	0
922	1387	1
583	1569	0
978	1313	0
549	700	0
919	1321	0
856	1442	1
317	1325	0
975	1412	1
658	1457	0
458	506	0
391	1441	0
790	592	0
742	1777	1
827	1522	0
883	715	0
55	1665	0
551	789	0
996	1617	0
249	1772	0
971	1672	0
811	1421	1
656	1431	1
349	1247	1
675	1763	0
426	1642	0
289	1450	1
877	1442	1
957	1727	0
659	9	1
644	1665	1
184	127	1
658	1325	1
837	1727	0
833	1167	0
937	1066	1
986	1663	0
49	1058	1
838	854	1
873	371	1
107	1067	0
8	715	0
987	1536	0
347	569	0
272	1223	1
602	1475	0
966	1612	1
176	1521	0
583	1645	1
601	1226	1
930	1227	0
414	489	0
854	20	1
301	35	0
827	1611	1
47	1	0
802	1442	1
320	35	1
163	1665	0
112	1430	0
222	1571	0
360	396	0
390	1784	1
555	1399	0
242	203	0
71	1636	1
734	1000	1
35	1708	0
724	1574	0
638	1390	1
163	1561	1
743	1441	1
251	1645	1
70	1291	0
816	1450	0
348	1165	0
424	718	1
672	37	0
862	1644	1
348	1247	1
929	1143	1
196	1046	1
118	1407	1
352	1295	1
312	1446	1
576	1637	1
943	482	0
819	204	1
847	1354	0
679	223	1
554	1531	0
855	1569	1
4	1644	0
143	1421	0
324	1124	0
635	1287	0
428	60	1
592	1306	0
517	114	0
263	144	0
631	1185	1
706	1226	1
530	309	1
681	1607	0
446	73	0
504	1503	1
441	1612	1
552	1475	0
716	1697	1
984	1675	0
796	441	1
894	9	0
990	1258	1
560	1339	0
768	1482	1
704	1413	1
657	1454	0
439	1302	0
876	1390	1
218	1379	1
156	1708	0
83	127	1
872	2	1
297	1131	0
230	1411	0
6	344	0
645	1403	0
567	471	0
669	1127	0
46	645	0
824	1382	1
690	984	1
404	992	1
742	1569	0
427	162	1
733	1629	1
396	35	0
30	1314	0
939	432	0
746	888	0
390	198	0
59	1217	1
999	1646	1
879	127	0
143	1223	0
211	1217	0
608	116	0
454	25	0
257	164	1
816	1453	1
338	1560	1
241	1532	1
40	109	0
805	40	0
799	1314	1
216	68	0
953	75	1
615	1697	0
307	1034	1
298	1664	0
130	925	0
459	1390	0
4	1766	0
748	1247	1
183	1526	0
391	1727	1
688	1482	1
127	223	0
174	1724	0
73	1678	0
969	1355	0
949	1632	1
213	1247	1
102	489	1
76	1615	0
653	1112	0
260	249	0
844	1721	0
835	652	0
408	474	0
190	1665	1
52	35	0
721	1319	0
619	309	0
226	1669	0
299	1580	0
594	1326	1
12	1412	1
33	527	1
5	1632	0
346	1441	0
617	84	1
379	486	1
924	1479	0
463	1704	1
332	154	0
348	68	1
847	1457	1
595	1338	1
120	116	1
382	1550	1
393	1143	0
754	1058	0
688	1325	0
184	1772	1
592	667	0
419	1088	0
200	364	0
826	807	0
176	1476	1
322	1539	0
504	1325	0
695	1479	1
630	1217	1
410	505	0
465	1407	0
382	1614	0
440	1129	1
668	582	1
32	259	1
476	1643	0
679	309	0
400	1644	1
467	1688	0
667	61	1
616	1264	0
890	35	0
933	584	1
587	259	0
641	1411	0
745	1636	0
836	86	0
91	1326	1
720	116	0
38	1407	1
437	116	0
632	40	1
442	1455	0
716	1301	0
530	1046	1
115	1737	0
487	1412	0
235	450	1
647	1046	0
139	73	1
516	1411	1
312	1389	0
417	1528	0
892	619	0
120	68	1
561	1711	1
543	1714	0
917	1519	0
775	1487	1
169	320	0
777	1784	1
137	224	0
851	1513	1
249	1247	0
866	1339	0
554	1782	1
306	1323	1
836	836	0
490	599	0
922	1524	1
990	785	0
385	1545	0
204	1127	0
686	1532	0
189	1429	1
386	1578	0
681	1677	0
870	1528	1
821	164	1
89	1644	0
638	796	0
316	1729	0
233	825	1
772	1532	0
90	28	1
324	652	0
955	116	1
441	1718	1
375	457	1
940	1302	1
595	1582	1
679	35	0
205	992	0
303	1217	0
421	259	1
891	1616	1
517	25	1
860	114	0
788	60	0
73	332	0
514	127	0
744	60	1
142	1752	0
952	1046	0
380	1559	1
685	139	1
763	247	0
445	1591	0
853	238	0
668	179	1
670	796	0
96	1453	0
97	35	0
588	309	0
658	1339	0
391	1264	0
161	1247	0
927	567	1
19	1421	0
994	1655	0
565	1111	1
425	1165	1
411	1716	0
719	25	0
577	1046	0
771	223	1
120	60	0
201	35	0
350	365	0
871	1772	1
247	1058	1
153	1784	0
203	1	1
991	1450	0
621	1194	0
404	1475	0
4	1644	0
149	361	1
922	1607	1
43	25	1
411	1521	0
782	1636	0
8	37	1
214	1789	0
516	1562	0
101	112	0
717	1482	0
657	1645	0
860	1165	0
431	1	0
280	1325	0
507	461	1
350	922	1
632	40	0
57	1244	0
980	176	1
799	1569	0
822	1305	1
467	1688	0
989	1629	1
674	1590	0
868	483	1
572	1354	0
63	1058	1
98	1765	0
508	984	1
904	1069	0
561	1604	1
901	1752	0
941	543	0
720	127	0
369	625	0
854	229	0
629	1226	1
178	1520	0
359	1129	1
833	708	1
960	1673	1
448	1667	1
424	1465	1
143	1763	0
455	879	0
206	60	0
392	1542	0
826	1223	0
472	796	1
198	1485	0
487	1325	1
20	822	1
217	1605	1
160	1725	0
976	1325	0
882	1165	0
931	1635	0
728	1441	1
272	1737	1
95	1793	1
491	733	1
302	1765	0
683	164	0
418	483	0
329	109	0
396	37	0
878	1046	0
469	1637	0
69	37	1
439	1636	0
825	1180	1
259	1777	1
407	1620	0
90	864	0
585	164	1
327	1321	1
674	1568	0
374	1158	1
781	1555	0
145	1479	0
399	1763	1
247	37	0
511	1632	0
64	1737	0
709	1455	0
705	1737	0
197	249	0
356	1549	1
184	60	1
615	1777	1
288	40	0
580	1617	0
412	1305	0
491	1321	0
221	59	0
192	1315	1
293	1195	0
929	458	0
416	1	0
292	1450	0
109	1690	1
155	1124	1
686	1632	0
158	1727	0
854	832	0
162	123	1
588	1046	0
333	1302	0
843	1412	1
533	852	0
271	1165	0
89	1325	1
497	1725	0
631	1247	1
690	1313	0
539	1321	1
741	1247	0
612	1697	1
821	1493	1
162	77	0
784	1091	0
156	1438	0
548	1379	1
265	1300	0
786	1404	0
530	1217	0
396	73	1
55	1682	0
251	1528	1
986	1510	0
